Wall time,Step,Value
1471789787.288329,920,0.7900000214576721
1471789813.31412,930,0.7400000095367432
1471789865.653215,950,0.7300000190734863
1471789890.006081,960,0.7099999785423279
1471789914.366157,970,0.75
1471789966.801667,990,0.7900000214576721
1471790021.385032,1010,0.800000011920929
1471790048.427012,1020,0.6800000071525574
1471790073.259617,1030,0.800000011920929
1471790147.042671,1060,0.7300000190734863
1471790173.123785,1070,0.7200000286102295
1471790197.771981,1080,0.7900000214576721
1471790223.128231,1090,0.6899999976158142
1471790247.749849,1100,0.7599999904632568
1471790351.10992,1140,0.7300000190734863
1471790375.494817,1150,0.75
1471790449.909698,1170,0.8500000238418579
1471790503.613439,1190,0.7400000095367432
1471790604.701445,1230,0.7400000095367432
1471790630.04214,1240,0.7400000095367432
1471790655.130307,1250,0.6800000071525574
1471790705.873357,1270,0.800000011920929
1471790781.467814,1300,0.8100000023841858
1471790832.017473,1320,0.7200000286102295
1471790857.314863,1330,0.8199999928474426
1471790882.436259,1340,0.7799999713897705
1471790933.265665,1360,0.800000011920929
1471790984.076009,1380,0.7699999809265137
1471791009.229491,1390,0.7300000190734863
1471791034.368568,1400,0.7900000214576721
1471791060.765262,1410,0.800000011920929
1471791088.036715,1420,0.8100000023841858
1471791118.802845,1430,0.7799999713897705
1471791204.602874,1460,0.7900000214576721
1471791259.498927,1470,0.7799999713897705
1471791288.514767,1480,0.8299999833106995
1471791344.851524,1500,0.7900000214576721
1471791370.288791,1510,0.7699999809265137
1471791395.495584,1520,0.7099999785423279
1471791446.101027,1540,0.8100000023841858
1471791471.430104,1550,0.7699999809265137
1471791496.938083,1560,0.7200000286102295
1471791522.17322,1570,0.8899999856948853
1471791548.225085,1580,0.800000011920929
1471791598.755615,1600,0.7300000190734863
1471791623.923354,1610,0.7900000214576721
1471791649.339044,1620,0.800000011920929
1471791674.600271,1630,0.7200000286102295
1471791725.038183,1650,0.7599999904632568
1471791750.155723,1660,0.7300000190734863
1471791775.531906,1670,0.7599999904632568
1471791800.993527,1680,0.7599999904632568
1471791826.351277,1690,0.7799999713897705
1471791852.581976,1700,0.8100000023841858
1471791878.523865,1710,0.75
1471791929.75434,1730,0.8100000023841858
1471791980.449549,1750,0.7599999904632568
1471792031.979373,1760,0.75
1471792057.389481,1770,0.7400000095367432
1471792082.984497,1780,0.7400000095367432
1471792108.399868,1790,0.8199999928474426
1471792133.750805,1800,0.7900000214576721
1471792159.353551,1810,0.7599999904632568
1471792184.686541,1820,0.7699999809265137
1471792210.047968,1830,0.7900000214576721
1471792235.754955,1840,0.75
1471792261.131034,1850,0.7699999809265137
1471792286.813414,1860,0.7400000095367432
1471792312.414655,1870,0.75
1471792337.797888,1880,0.7699999809265137
1471792363.04763,1890,0.7900000214576721
1471792388.674782,1900,0.8199999928474426
1471792414.157864,1910,0.7200000286102295
1471792439.525182,1920,0.75
1471792465.138469,1930,0.8399999737739563
1471792490.474554,1940,0.8299999833106995
1471792516.015147,1950,0.8100000023841858
1471792566.823549,1970,0.7599999904632568
1471792592.388412,1980,0.7599999904632568
1471792618.017138,1990,0.800000011920929
1471792643.362364,2000,0.800000011920929
1471792669.075418,2010,0.800000011920929
1471792694.703401,2020,0.7900000214576721
1471792793.079921,2050,0.8100000023841858
1471792818.64554,2060,0.7900000214576721
1471792869.629979,2080,0.7900000214576721
1471792920.860041,2100,0.7900000214576721
1471792946.354255,2110,0.7099999785423279
1471792972.157514,2120,0.7599999904632568
1471792997.695361,2130,0.7599999904632568
1471793048.872149,2150,0.8899999856948853
1471793074.442329,2160,0.7400000095367432
1471793156.7949,2190,0.75
1471793185.963451,2200,0.7799999713897705
1471793219.567934,2210,0.75
1471793245.002985,2220,0.7699999809265137
1471793272.146704,2230,0.7799999713897705
1471793298.249091,2240,0.800000011920929
1471793326.342959,2250,0.7900000214576721
1471793409.740515,2280,0.7799999713897705
1471793463.042531,2300,0.6800000071525574
1471793488.191157,2310,0.7200000286102295
1471793513.39195,2320,0.7799999713897705
1471793538.887154,2330,0.800000011920929
1471793585.806993,2340,0.699999988079071
1471793637.261816,2360,0.7900000214576721
1471793662.67214,2370,0.7900000214576721
1471793688.724151,2380,0.8399999737739563
1471793716.956628,2390,0.8199999928474426
1471793742.336038,2400,0.75
1471793767.93308,2410,0.8100000023841858
1471793793.567395,2420,0.7300000190734863
1471793819.124595,2430,0.7900000214576721
1471793844.652691,2440,0.7300000190734863
1471793895.664111,2460,0.800000011920929
1471793921.402532,2470,0.8199999928474426
1471793946.95414,2480,0.7400000095367432
1471793973.178472,2490,0.7799999713897705
1471794049.630508,2520,0.7200000286102295
1471794100.969684,2540,0.75
1471794279.664731,2610,0.800000011920929
1471794352.349727,2630,0.8500000238418579
1471794403.506585,2650,0.7900000214576721
1471794531.087023,2700,0.8100000023841858
1471794556.394644,2710,0.7699999809265137
1471794632.932812,2740,0.7900000214576721
1471794659.265664,2750,0.8299999833106995
1471794690.013564,2760,0.75
1471794718.360316,2770,0.6700000166893005
1471794744.217767,2780,0.7599999904632568
1471794769.786376,2790,0.8199999928474426
1471794821.186158,2810,0.7900000214576721
1471794846.777769,2820,0.7799999713897705
1471794924.632254,2850,0.7699999809265137
1471794949.694491,2860,0.7900000214576721
1471795000.046092,2880,0.8100000023841858
1471795025.942998,2890,0.7400000095367432
1471795051.70129,2900,0.7799999713897705
1471795105.852559,2920,0.7599999904632568
1471795154.803654,2930,0.7699999809265137
1471795180.846829,2940,0.7400000095367432
1471795206.789346,2950,0.8299999833106995
1471795232.513738,2960,0.7400000095367432
1471795258.761407,2970,0.7799999713897705
1471795284.938139,2980,0.7200000286102295
1471795315.095287,2990,0.8100000023841858
1471795341.255211,3000,0.8399999737739563
1471795367.412695,3010,0.7799999713897705
1471795419.656659,3030,0.8600000143051147
1471795471.531354,3050,0.800000011920929
1471795497.429259,3060,0.800000011920929
1471795602.44689,3100,0.7300000190734863
1471795630.463169,3110,0.8399999737739563
1471795659.422198,3120,0.8399999737739563
1471795688.465657,3130,0.8100000023841858
1471795718.111514,3140,0.699999988079071
1471795746.688187,3150,0.8100000023841858
1471795799.36021,3170,0.8100000023841858
1471795827.260609,3180,0.75
1471795853.404672,3190,0.8100000023841858
1471795879.411887,3200,0.7699999809265137
1471795988.22152,3230,0.7900000214576721
1471796014.327263,3240,0.7799999713897705
1471796066.843434,3260,0.7900000214576721
1471796119.267263,3280,0.7599999904632568
1471796145.561688,3290,0.7699999809265137
1471796199.296445,3310,0.7699999809265137
1471796225.450118,3320,0.7799999713897705
1471796304.456105,3350,0.800000011920929
1471796330.683867,3360,0.7900000214576721
1471796357.212363,3370,0.7599999904632568
1471796412.265037,3390,0.8199999928474426
1471796439.356111,3400,0.7699999809265137
1471796466.439999,3410,0.8500000238418579
1471796492.493546,3420,0.7300000190734863
1471797097.880737,3430,0.7799999713897705
1471797136.585688,3440,0.75
1471797170.930645,3450,0.7900000214576721
1471797201.965281,3460,0.8600000143051147
1471797273.751741,3480,0.7400000095367432
1471797302.688046,3490,0.8199999928474426
1471797396.042382,3510,0.800000011920929
1471797493.505761,3540,0.8399999737739563
1471797524.609708,3550,0.7799999713897705
1471797554.858735,3560,0.8399999737739563
1471797585.34759,3570,0.7699999809265137
1471797615.959893,3580,0.7699999809265137
1471797677.497973,3600,0.7200000286102295
1471797708.229049,3610,0.8600000143051147
1471797769.636062,3630,0.7900000214576721
1471797801.167908,3640,0.7900000214576721
1471797832.903758,3650,0.7799999713897705
1471797891.948235,3670,0.7699999809265137
1471797922.072875,3680,0.800000011920929
1471797953.226019,3690,0.7599999904632568
1471797985.967502,3700,0.8299999833106995
1471798018.835758,3710,0.8100000023841858
1471798049.149582,3720,0.75
1471798080.114994,3730,0.7900000214576721
1471798144.343843,3750,0.8199999928474426
1471798175.22907,3760,0.7200000286102295
1471798207.221939,3770,0.7900000214576721
1471798241.276593,3780,0.8100000023841858
1471798338.496053,3800,0.75
1471798371.70974,3810,0.7599999904632568
1471798437.844353,3830,0.8399999737739563
1471798470.937123,3840,0.8199999928474426
1471798502.546745,3850,0.8700000047683716
1471798533.928302,3860,0.8299999833106995
1471798563.449162,3870,0.7900000214576721
1471798593.395433,3880,0.7599999904632568
1471798715.373916,3920,0.8100000023841858
1471798749.265877,3930,0.8199999928474426
1471798812.499705,3950,0.8299999833106995
1471798845.687411,3960,0.7599999904632568
1471798909.443298,3980,0.7799999713897705
1471798941.839709,3990,0.7900000214576721
1471798973.370602,4000,0.7900000214576721
1471799005.889817,4010,0.7099999785423279
1471799039.871631,4020,0.7900000214576721
1471799071.848659,4030,0.8100000023841858
1471799105.761563,4040,0.8500000238418579
1471799141.849216,4050,0.8799999952316284
1471799176.459074,4060,0.7699999809265137
1471799210.937095,4070,0.7799999713897705
1471799343.573356,4100,0.7699999809265137
1471799411.21681,4120,0.8399999737739563
1471799478.21424,4140,0.7599999904632568
1471799541.996692,4160,0.7699999809265137
1471799573.630954,4170,0.699999988079071
1471799605.618581,4180,0.8100000023841858
1471799638.023355,4190,0.7900000214576721
1471799700.787195,4210,0.8600000143051147
1471799762.28562,4230,0.699999988079071
1471799824.205593,4250,0.8199999928474426
1471799854.564245,4260,0.8100000023841858
1471799886.203947,4270,0.7900000214576721
1471799919.092366,4280,0.8100000023841858
1471799950.749368,4290,0.7799999713897705
1471799982.486203,4300,0.7799999713897705
1471800045.117565,4320,0.800000011920929
1471800076.980205,4330,0.7799999713897705
1471800112.684948,4340,0.800000011920929
1471800144.654297,4350,0.7699999809265137
1471800175.523706,4360,0.7900000214576721
1471800206.603291,4370,0.800000011920929
1471800293.690674,4390,0.8100000023841858
1471800324.440418,4400,0.7900000214576721
1471800355.239109,4410,0.8100000023841858
1471800447.241613,4440,0.7400000095367432
1471800477.884335,4450,0.7900000214576721
1471800539.071809,4470,0.8199999928474426
1471800569.629264,4480,0.7099999785423279
1471800630.772187,4500,0.7699999809265137
1471800724.858713,4530,0.8399999737739563
1471800781.055884,4550,0.7799999713897705
1471800810.298683,4560,0.7699999809265137
1471800842.842455,4570,0.7900000214576721
1471800874.49633,4580,0.7400000095367432
1471800904.471558,4590,0.7799999713897705
1471800960.44078,4610,0.8299999833106995
1471801055.60809,4640,0.7699999809265137
1471801118.881644,4660,0.7900000214576721
1471801151.427083,4670,0.800000011920929
1471801220.772052,4680,0.8399999737739563
1471801286.834401,4700,0.800000011920929
1471801352.088458,4720,0.8500000238418579
1471801383.24474,4730,0.7699999809265137
1471801414.379316,4740,0.8199999928474426
1471801510.735991,4770,0.7699999809265137
1471801540.944678,4780,0.800000011920929
1471801570.030924,4790,0.7900000214576721
1471801599.774599,4800,0.7900000214576721
1471801658.447858,4820,0.7599999904632568
1471801688.557594,4830,0.7799999713897705
1471801717.266518,4840,0.7900000214576721
1471801777.07551,4860,0.800000011920929
1471801806.314795,4870,0.8500000238418579
1471801837.45615,4880,0.7400000095367432
1471801867.604364,4890,0.7300000190734863
1471801928.472298,4910,0.7400000095367432
1471801986.134187,4930,0.7900000214576721
1471802015.979711,4940,0.75
1471802133.455693,4970,0.8799999952316284
1471802190.197855,4990,0.8100000023841858
1471802220.87741,5000,0.8600000143051147
1471802250.954085,5010,0.8100000023841858
1471802343.800924,5040,0.800000011920929
1471802375.971866,5050,0.7400000095367432
1471802406.789649,5060,0.8100000023841858
1471802434.666751,5070,0.8999999761581421
1471802465.942812,5080,0.7400000095367432
1471802498.65885,5090,0.75
1471802529.741844,5100,0.7799999713897705
1471802558.697977,5110,0.7799999713897705
1471802588.691685,5120,0.7799999713897705
1471802616.148563,5130,0.800000011920929
1471802643.303785,5140,0.7099999785423279
1471802671.021277,5150,0.7699999809265137
1471802762.543788,5180,0.6800000071525574
1471802790.275651,5190,0.800000011920929
1471802820.773151,5200,0.75
1471802854.919082,5210,0.7699999809265137
1471802883.149727,5220,0.7400000095367432
1471802910.398914,5230,0.8100000023841858
1471802939.374148,5240,0.8199999928474426
1471802967.241454,5250,0.800000011920929
1471803017.710102,5260,0.7599999904632568
1471803100.849077,5290,0.75
1471803159.28137,5310,0.8500000238418579
1471803193.33291,5320,0.800000011920929
1471803288.701671,5350,0.8100000023841858
1471803352.453605,5370,0.8299999833106995
1471803390.521925,5380,0.8100000023841858
1471803451.597634,5400,0.75
1471803512.579255,5420,0.7799999713897705
1471803573.014017,5440,0.800000011920929
1471803656.450966,5470,0.75
1471803683.729406,5480,0.8299999833106995
1471803712.567202,5490,0.8999999761581421
1471803742.726511,5500,0.8500000238418579
1471803773.828627,5510,0.8700000047683716
1471803804.711668,5520,0.7799999713897705
1471803833.632763,5530,0.7900000214576721
1471803861.489136,5540,0.7900000214576721
1471803910.937076,5550,0.8600000143051147
1471803938.639834,5560,0.7400000095367432
1471803966.312364,5570,0.7599999904632568
1471803994.001246,5580,0.8399999737739563
1471804021.956149,5590,0.7799999713897705
1471804050.525873,5600,0.8500000238418579
1471804080.264534,5610,0.7900000214576721
1471804135.787966,5630,0.699999988079071
1471804162.869435,5640,0.8399999737739563
1471804190.038537,5650,0.8399999737739563
1471804252.803917,5670,0.8899999856948853
1471804282.838742,5680,0.7799999713897705
1471804310.809625,5690,0.7400000095367432
1471804401.585156,5720,0.8399999737739563
1471804433.488178,5730,0.8199999928474426
1471804464.806048,5740,0.8399999737739563
1471804551.029511,5770,0.7900000214576721
1471804579.553047,5780,0.7799999713897705
1471804636.86857,5800,0.8199999928474426
1471804664.887767,5810,0.7699999809265137
1471804692.911281,5820,0.7799999713897705
1471804827.830466,5860,0.800000011920929
1471804855.991329,5870,0.8799999952316284
1471804913.236502,5890,0.75
1471804941.561754,5900,0.75
1471804997.637593,5920,0.8500000238418579
1471805027.775296,5930,0.8399999737739563
1471805085.179264,5950,0.8899999856948853
1471805171.394072,5980,0.7900000214576721
1471805199.510702,5990,0.8100000023841858
1471805227.697275,6000,0.8299999833106995
1471805285.230924,6020,0.7699999809265137
1471805313.898409,6030,0.8500000238418579
1471805370.307429,6050,0.7400000095367432
1471805398.299725,6060,0.75
1471805427.265983,6070,0.8100000023841858
1471805455.949065,6080,0.7900000214576721
1471805484.257216,6090,0.800000011920929
1471805512.468078,6100,0.8100000023841858
1471805571.754631,6120,0.7599999904632568
1471805600.451669,6130,0.8600000143051147
1471805690.617926,6150,0.8299999833106995
1471805718.923941,6160,0.7200000286102295
1471805749.543098,6170,0.8799999952316284
1471805778.555478,6180,0.7900000214576721
1471805893.65626,6220,0.7900000214576721
1471805922.416054,6230,0.800000011920929
1471805950.793829,6240,0.8100000023841858
1471806065.386234,6280,0.8399999737739563
1471806094.663037,6290,0.7599999904632568
1471806123.441077,6300,0.7200000286102295
1471806153.30479,6310,0.8199999928474426
1471806182.384443,6320,0.8500000238418579
1471806269.167809,6350,0.75
1471806298.299349,6360,0.7900000214576721
1471806356.496412,6380,0.8100000023841858
1471806413.762433,6400,0.8299999833106995
1471806471.734173,6420,0.7900000214576721
1471806552.304826,6440,0.8199999928474426
1471806581.0032,6450,0.7599999904632568
1471806638.781431,6470,0.8500000238418579
1471806667.460434,6480,0.8500000238418579
1471806696.220736,6490,0.7900000214576721
1471806725.058108,6500,0.8299999833106995
1471806754.042178,6510,0.75
1471806782.908675,6520,0.7900000214576721
1471806869.741573,6550,0.8100000023841858
1471806898.966437,6560,0.7400000095367432
1471806928.248721,6570,0.7599999904632568
1471806957.495218,6580,0.8399999737739563
1471806986.902038,6590,0.8299999833106995
1471807016.358764,6600,0.8199999928474426
1471807045.690451,6610,0.7799999713897705
1471807104.387095,6630,0.8199999928474426
1471807133.683082,6640,0.7200000286102295
1471807162.92453,6650,0.8199999928474426
1471807221.707783,6670,0.7699999809265137
1471807251.085072,6680,0.7599999904632568
1471807280.636847,6690,0.7900000214576721
1471807309.696407,6700,0.7900000214576721
1471807338.940059,6710,0.8399999737739563
1471807391.729379,6720,0.7699999809265137
1471807423.89362,6730,0.8399999737739563
1471807541.584688,6770,0.8600000143051147
1471807598.489575,6790,0.7799999713897705
1471807627.067859,6800,0.75
1471807717.492113,6830,0.8299999833106995
1471807777.533953,6850,0.8700000047683716
1471807806.317264,6860,0.7699999809265137
1471807837.997504,6870,0.7699999809265137
1471807866.921723,6880,0.8500000238418579
1471807924.237118,6900,0.7900000214576721
1471807952.980882,6910,0.800000011920929
1471807982.084972,6920,0.8100000023841858
1471808071.035399,6950,0.8399999737739563
1471808102.095157,6960,0.8899999856948853
1471808130.399714,6970,0.8799999952316284
1471808157.317424,6980,0.7900000214576721
1471808184.469253,6990,0.8299999833106995
1471808285.211742,7010,0.8600000143051147
1471808420.276145,7050,0.8199999928474426
1471808449.286873,7060,0.7699999809265137
1471808507.871506,7080,0.8399999737739563
1471808536.57242,7090,0.7200000286102295
1471808564.154638,7100,0.8399999737739563
1471808594.11444,7110,0.8600000143051147
1471808689.819216,7140,0.8199999928474426
1471808731.595039,7150,0.7599999904632568
1471808835.229689,7180,0.8600000143051147
1471808890.510062,7200,0.8700000047683716
1471808944.965814,7220,0.7799999713897705
1471808974.704176,7230,0.8100000023841858
1471809001.804452,7240,0.8199999928474426
1471809029.965747,7250,0.8299999833106995
1471809057.581176,7260,0.8100000023841858
1471809085.375334,7270,0.7699999809265137
1471809113.699339,7280,0.8399999737739563
1471809142.413416,7290,0.8799999952316284
1471809171.97902,7300,0.800000011920929
1471809269.720042,7320,0.800000011920929
1471809324.09294,7340,0.7799999713897705
1471809352.378543,7350,0.7799999713897705
1471809406.203404,7370,0.800000011920929
1471809432.96603,7380,0.8899999856948853
1471809460.190686,7390,0.8399999737739563
1471809488.452677,7400,0.7799999713897705
1471809516.959708,7410,0.8899999856948853
1471809543.956906,7420,0.8199999928474426
1471809575.185089,7430,0.800000011920929
1471809620.594639,7440,0.800000011920929
1471809649.300072,7450,0.8199999928474426
1471809681.280578,7460,0.8500000238418579
1471809710.92133,7470,0.7799999713897705
1471809739.507839,7480,0.7699999809265137
1471809843.964873,7510,0.8100000023841858
1471809883.627135,7520,0.7300000190734863
1471809977.409388,7550,0.800000011920929
1471810033.817729,7570,0.8299999833106995
1471810090.054762,7590,0.8199999928474426
1471810177.7864,7610,0.8100000023841858
1471810233.088654,7630,0.8100000023841858
1471810290.347858,7650,0.7900000214576721
1471810344.849463,7670,0.8199999928474426
1471810373.311176,7680,0.800000011920929
1471810401.889508,7690,0.7799999713897705
1471810458.597523,7710,0.7900000214576721
1471810485.429176,7720,0.8199999928474426
1471810513.345479,7730,0.8100000023841858
1471810567.047472,7750,0.8100000023841858
1471810594.214712,7760,0.8500000238418579
1471810651.029048,7780,0.7900000214576721
1471810679.130162,7790,0.8899999856948853
1471810707.954745,7800,0.7400000095367432
1471810762.940969,7820,0.7900000214576721
1471810790.110268,7830,0.7799999713897705
1471810847.150631,7850,0.8600000143051147
1471810876.982832,7860,0.7699999809265137
1471811032.384291,7900,0.8399999737739563
1471811064.968621,7910,0.7200000286102295
1471811094.50138,7920,0.8600000143051147
1471811153.600799,7940,0.800000011920929
1471811294.648028,7990,0.8899999856948853
1471811323.582558,8000,0.800000011920929
1471811382.182158,8020,0.7699999809265137
1471811417.109812,8030,0.8199999928474426
1471811449.258164,8040,0.8100000023841858
1471811478.967862,8050,0.800000011920929
1471811570.264212,8080,0.8600000143051147
1471811629.108314,8100,0.7400000095367432
1471811658.81578,8110,0.8199999928474426
1471811690.668344,8120,0.7599999904632568
1471811721.872218,8130,0.800000011920929
1471811778.029961,8150,0.75
1471811807.174386,8160,0.8600000143051147
1471811836.089064,8170,0.8299999833106995
1471811913.630441,8190,0.7900000214576721
1471811941.769264,8200,0.8100000023841858
1471811972.455736,8210,0.7699999809265137
1471812004.242394,8220,0.8299999833106995
1471812035.478862,8230,0.8600000143051147
1471812066.956386,8240,0.7900000214576721
1471812126.033464,8260,0.8100000023841858
1471812154.688756,8270,0.7599999904632568
1471812183.646372,8280,0.7200000286102295
1471812213.584918,8290,0.800000011920929
1471812244.376976,8300,0.800000011920929
1471812303.994946,8320,0.75
1471812333.255411,8330,0.8199999928474426
1471812362.825383,8340,0.8199999928474426
1471812421.334314,8360,0.7699999809265137
1471812449.515876,8370,0.7599999904632568
1471812477.821603,8380,0.8100000023841858
1471812568.920593,8410,0.8799999952316284
1471812597.54301,8420,0.8399999737739563
1471812655.53577,8440,0.7900000214576721
1471812762.682688,8470,0.8899999856948853
1471812791.211578,8480,0.7599999904632568
1471812819.817555,8490,0.7900000214576721
1471812854.564198,8500,0.8799999952316284
1471812887.68797,8510,0.8399999737739563
1471812989.326983,8540,0.8199999928474426
1471813025.253784,8550,0.7300000190734863
1471813057.813452,8560,0.800000011920929
1471813091.529837,8570,0.8199999928474426
1471813156.322083,8590,0.8299999833106995
1471813188.723924,8600,0.7900000214576721
1471813224.037226,8610,0.7400000095367432
1471813291.169055,8630,0.8199999928474426
1471813321.834455,8640,0.8299999833106995
1471813385.643261,8660,0.8399999737739563
1471813415.199913,8670,0.7699999809265137
1471813443.822869,8680,0.7900000214576721
1471813474.515257,8690,0.7900000214576721
1471813504.170031,8700,0.8199999928474426
1471813535.064348,8710,0.8299999833106995
1471813565.284759,8720,0.8399999737739563
1471813630.971276,8740,0.7900000214576721
1471813662.575057,8750,0.8600000143051147
1471813746.830377,8770,0.800000011920929
1471813776.313746,8780,0.8299999833106995
1471813806.363452,8790,0.8600000143051147
1471813866.328016,8810,0.7900000214576721
1471813951.753369,8840,0.8399999737739563
1471813980.919987,8850,0.8500000238418579
1471814037.815562,8870,0.8500000238418579
1471814095.986355,8890,0.8199999928474426
1471814125.557298,8900,0.800000011920929
1471814154.428917,8910,0.8399999737739563
1471814183.363577,8920,0.8899999856948853
1471814214.131964,8930,0.800000011920929
1471814305.946305,8960,0.8600000143051147
1471814336.272059,8970,0.7799999713897705
1471814396.187949,8990,0.8500000238418579
1471814428.344595,9000,0.8299999833106995
1471814460.561986,9010,0.8500000238418579
1471814492.725596,9020,0.8199999928474426
1471814522.371588,9030,0.8100000023841858
1471814580.009575,9050,0.800000011920929
1471814677.749811,9070,0.8199999928474426
1471814707.512793,9080,0.8100000023841858
1471814735.943873,9090,0.8500000238418579
1471814765.644133,9100,0.8199999928474426
1471814794.991122,9110,0.800000011920929
1471814881.536944,9140,0.8199999928474426
1471814910.784399,9150,0.8199999928474426
1471814996.873031,9180,0.8600000143051147
1471815056.075603,9200,0.8700000047683716
1471815085.955953,9210,0.75
1471815114.740234,9220,0.800000011920929
1471815149.867242,9230,0.8899999856948853
1471815185.358319,9240,0.7900000214576721
1471815219.386876,9250,0.8199999928474426
1471815254.367452,9260,0.7599999904632568
1471815290.227895,9270,0.7799999713897705
1471815322.465348,9280,0.8100000023841858
1471815393.370227,9300,0.8399999737739563
1471815426.759055,9310,0.8600000143051147
1471815458.538273,9320,0.8100000023841858
1471815492.050187,9330,0.8299999833106995
1471815585.690085,9350,0.8700000047683716
1471815653.321595,9370,0.7900000214576721
1471815786.852358,9410,0.8100000023841858
1471815851.080546,9430,0.8199999928474426
1471815916.272324,9450,0.8899999856948853
1471815948.580842,9460,0.7900000214576721
1471815980.21403,9470,0.8299999833106995
1471816013.09171,9480,0.7699999809265137
1471816075.805132,9500,0.800000011920929
1471816109.530324,9510,0.7699999809265137
1471816143.041828,9520,0.800000011920929
1471816238.706868,9550,0.8500000238418579
1471816273.924371,9560,0.7599999904632568
1471816309.170719,9570,0.800000011920929
1471816372.900661,9590,0.8399999737739563
1471816404.356146,9600,0.8199999928474426
1471816470.725977,9620,0.8799999952316284
1471816505.765219,9630,0.800000011920929
1471816563.12364,9640,0.7799999713897705
1471816635.144965,9660,0.8399999737739563
1471816705.012493,9680,0.8299999833106995
1471816808.244333,9710,0.800000011920929
1471816873.66545,9730,0.8600000143051147
1471816908.443683,9740,0.8100000023841858
1471816942.324186,9750,0.8299999833106995
1471817011.466563,9770,0.8500000238418579
1471817044.679461,9780,0.800000011920929
1471817079.119221,9790,0.8500000238418579
1471817115.087773,9800,0.8100000023841858
1471817154.415102,9810,0.8500000238418579
1471817237.856947,9830,0.7400000095367432
1471817275.699473,9840,0.7900000214576721
1471817316.808664,9850,0.7599999904632568
1471817434.953226,9880,0.8700000047683716
1471817468.765628,9890,0.8700000047683716
1471817501.692747,9900,0.800000011920929
1471817540.915767,9910,0.8100000023841858
1471817574.38943,9920,0.8100000023841858
1471817664.698605,9940,0.7699999809265137
1471817698.414337,9950,0.800000011920929
1471817731.550584,9960,0.8399999737739563
1471817828.957445,9990,0.8100000023841858
1471818422.811568,10020,0.7699999809265137
1471818484.918009,10040,0.800000011920929
1471818515.848593,10050,0.8999999761581421
1471818546.527466,10060,0.8100000023841858
1471818576.976995,10070,0.8100000023841858
1471818636.456438,10090,0.8700000047683716
1471818696.496694,10110,0.8299999833106995
1471818725.758037,10120,0.8199999928474426
1471818755.486598,10130,0.8100000023841858
1471818904.738317,10180,0.8399999737739563
1471819075.408702,10230,0.800000011920929
1471819104.688407,10240,0.8299999833106995
1471819164.325699,10260,0.7900000214576721
1471819194.189733,10270,0.8199999928474426
1471819254.052941,10290,0.8700000047683716
1471819283.551553,10300,0.800000011920929
1471819313.63145,10310,0.8299999833106995
1471819343.543682,10320,0.7900000214576721
1471819373.986608,10330,0.8700000047683716
1471819403.921254,10340,0.7900000214576721
1471819434.091655,10350,0.800000011920929
1471819464.012046,10360,0.8199999928474426
1471819496.877667,10370,0.8399999737739563
1471819528.369022,10380,0.8700000047683716
1471819619.59151,10410,0.7799999713897705
1471819649.68186,10420,0.8399999737739563
1471819710.395039,10440,0.7699999809265137
1471819740.953607,10450,0.8299999833106995
